header	CDS length	ramp length	non-ramp min mean	ramp min mean	ramp strength	num ramp region status changing mutations	num non-ramp region status changing mutations	num reasonably valid ramp mutations	num reasonably valid non-ramp mutations	ramp robustness
>lcl|NC_001136.10_cds_NP_010322.1_948 [gene=KRS1] [locus_tag=YDR037W] [db_xref=SGD:S000002444,GeneID:851607] [protein=lysine--tRNA ligase KRS1] [protein_id=NP_010322.1] [location=525440..527215] [gbkey=CDS]	1776	-1	-1.6639910535238547	-0.8781625286811661	-0.7858285248426886	0	0	283	0	-1.0
>lcl|NC_001136.10_cds_NP_010738.1_1356 [gene=RPS18A] [locus_tag=YDR450W] [db_xref=SGD:S000002858,GeneID:852061] [protein=ribosomal 40S subunit protein S18A] [protein_id=NP_010738.1] [location=join(1359923..1359969,1360405..1360798)] [gbkey=CDS]	441	-1	-1.7475231293315883	-0.3854096092465796	-1.3621135200850087	6	0	112	0	-0.9464285714285714
>lcl|NC_001145.3_cds_NP_013686.1_4210 [gene=RPS18B] [locus_tag=YML026C] [db_xref=SGD:S000004488,GeneID:854982] [protein=ribosomal 40S subunit protein S18B] [protein_id=NP_013686.1] [location=complement(join(222987..223380,223782..223828))] [gbkey=CDS]	441	-1	-1.8667786500484558	-0.6903022140257513	-1.1764764360227045	7	0	109	0	-0.9357798165137614
>lcl|NC_001146.8_cds_NP_014153.1_4659 [gene=VPS75] [locus_tag=YNL246W] [db_xref=SGD:S000005190,GeneID:855475] [protein=Vps75p] [protein_id=NP_014153.1] [location=join(185460..185491,185587..186349)] [gbkey=CDS]	795	-1	-1.5595314978743076	-1.1504773474514378	-0.40905415042286974	0	0	153	0	-1.0
>lcl|NC_001136.10_cds_NP_010660.1_1284 [gene=VPS74] [locus_tag=YDR372C] [db_xref=SGD:S000002780,GeneID:851978] [protein=Vps74p] [protein_id=NP_010660.1] [location=complement(1221112..1222149)] [gbkey=CDS]	1038	-1	-1.6823078056588132	-0.4672556156761782	-1.215052189982635	0	0	169	0	-1.0
>lcl|NC_001144.5_cds_NP_013510.3_4043 [gene=RPL31B] [locus_tag=YLR406C] [db_xref=SGD:S000004398,GeneID:851122] [protein=ribosomal 60S subunit protein L31B] [protein_id=NP_013510.3] [location=complement(join(931065..931349,931699..931755))] [gbkey=CDS]	342	-1	-2.2930749830300527	-0.28814358764732	-2.004931395382733	2	0	83	0	-0.9759036144578314
>lcl|NC_001145.3_cds_NP_013671.1_4196 [gene=VPS71] [locus_tag=YML041C] [db_xref=SGD:S000004505,GeneID:854966] [protein=Vps71p] [protein_id=NP_013671.1] [location=complement(194913..195755)] [gbkey=CDS]	843	-1	-1.5414410326369403	-0.36274576235484274	-1.1786952702820976	0	0	139	0	-1.0
>lcl|NC_001142.9_cds_NP_012660.1_3230 [gene=VPS70] [locus_tag=YJR126C] [db_xref=SGD:S000003887,GeneID:853590] [protein=putative zinc metalloprotease] [protein_id=NP_012660.1] [location=complement(656254..658689)] [gbkey=CDS]	2436	-1	-1.3803291115233352	-1.1977774754694082	-0.182551636053927	0	0	360	0	-1.0
>lcl|NC_001139.9_cds_NP_011411.3_2012 [gene=VPS73] [locus_tag=YGL104C] [db_xref=SGD:S000003072,GeneID:852774] [protein=putative sugar transporter] [protein_id=NP_011411.3] [location=complement(308713..310173)] [gbkey=CDS]	1461	-1	-1.638519216217002	-1.1151442903738795	-0.5233749258431224	2	0	189	0	-0.9894179894179894
>lcl|NC_001136.10_cds_NP_010773.4_1389 [gene=VPS72] [locus_tag=YDR485C] [db_xref=SGD:S000002893,GeneID:852096] [protein=Vps72p] [protein_id=NP_010773.4] [location=complement(1424820..1427207)] [gbkey=CDS]	2388	-1	-1.7581090974676032	-1.6223804508009951	-0.1357286466666081	2	0	316	0	-0.9936708860759493
>lcl|NC_001147.6_cds_NP_014972.3_5451 [gene=SNC2] [locus_tag=YOR327C] [db_xref=SGD:S000005854,GeneID:854505] [protein=SNAP receptor SNC2] [protein_id=NP_014972.3] [location=complement(930734..931081)] [gbkey=CDS]	348	75	-1.5966245996955184	-1.678920689445857	0.08229608975033864	30	37	40	558	0.8879598662207357
>lcl|NC_001133.9_cds_NP_009372.1_41 [gene=SNC1] [locus_tag=YAL030W] [db_xref=SGD:S000000028,GeneID:851203] [protein=SNAP receptor SNC1] [protein_id=NP_009372.1] [location=join(87286..87387,87501..87752)] [gbkey=CDS]	354	-1	-2.0171182831209458	-0.7394339699635238	-1.277684313157422	3	0	64	114	-0.9831460674157303
>lcl|NC_001133.9_cds_NP_009396.2_65 [gene=SSA1] [locus_tag=YAL005C] [db_xref=SGD:S000000004,GeneID:851259] [protein=Hsp70 family ATPase SSA1] [protein_id=NP_009396.2] [location=complement(139503..141431)] [gbkey=CDS]	1929	-1	-1.9337885138953488	-1.8295616425672978	-0.10422687132805097	32	0	297	30	-0.9021406727828746
>lcl|NC_001137.3_cds_NP_010856.1_1464 [gene=PCM1] [locus_tag=YEL058W] [db_xref=SGD:S000000784,GeneID:856652] [protein=phosphoacetylglucosamine mutase PCM1] [protein_id=NP_010856.1] [location=43252..44925] [gbkey=CDS]	1674	-1	-1.7766656725322008	-1.3172989128076682	-0.45936675972453256	0	0	209	0	-1.0
>lcl|NC_001134.8_cds_NP_009478.1_130 [gene=SSA3] [locus_tag=YBL075C] [db_xref=SGD:S000000171,GeneID:852203] [protein=Hsp70 family ATPase SSA3] [protein_id=NP_009478.1] [location=complement(84499..86448)] [gbkey=CDS]	1950	-1	-1.803953277850254	-1.3246912186703814	-0.47926205917987263	2	0	266	0	-0.9924812030075187
>lcl|NC_001144.5_cds_NP_013076.1_3623 [gene=SSA2] [locus_tag=YLL024C] [db_xref=SGD:S000003947,GeneID:850636] [protein=Hsp70 family chaperone SSA2] [protein_id=NP_013076.1] [location=complement(95566..97485)] [gbkey=CDS]	1920	-1	-2.036432944291975	-1.7741049852040494	-0.2623279590879255	22	0	341	30	-0.9407008086253369
>lcl|NC_001136.10_cds_NP_010699.1_1324 [gene=DFM1] [locus_tag=YDR411C] [db_xref=SGD:S000002819,GeneID:852020] [protein=Dfm1p] [protein_id=NP_010699.1] [location=complement(1293369..1294394)] [gbkey=CDS]	1026	-1	-1.9721440047577008	-0.8775971041630153	-1.0945469005946855	0	0	167	0	-1.0
>lcl|NC_001137.3_cds_NP_011029.3_1638 [gene=SSA4] [locus_tag=YER103W] [db_xref=SGD:S000000905,GeneID:856840] [protein=Hsp70 family chaperone SSA4] [protein_id=NP_011029.3] [location=364589..366517] [gbkey=CDS]	1929	-1	-1.9991811378762163	-1.6013024240971785	-0.39787871377903783	9	0	272	0	-0.9669117647058824
>lcl|NC_001146.8_cds_NP_014449.1_4942 [gene=BRE5] [locus_tag=YNR051C] [db_xref=SGD:S000005334,GeneID:855787] [protein=Bre5p] [protein_id=NP_014449.1] [location=complement(716780..718327)] [gbkey=CDS]	1548	-1	-1.6591950777286273	-1.542406343563113	-0.11678873416551427	9	0	211	0	-0.957345971563981
>lcl|NC_001136.10_cds_NP_010050.1_695 [gene=BRE4] [locus_tag=YDL231C] [db_xref=SGD:S000002390,GeneID:851367] [protein=Bre4p] [protein_id=NP_010050.1] [location=complement(38867..42244)] [gbkey=CDS]	3378	-1	-1.6780132855645904	-1.4798588881027215	-0.19815439746186891	0	0	389	0	-1.0
>lcl|NC_001144.5_cds_NP_013115.1_3660 [gene=BRE2] [locus_tag=YLR015W] [db_xref=SGD:S000004005,GeneID:850702] [protein=Bre2p] [protein_id=NP_013115.1] [location=175227..176744] [gbkey=CDS]	1518	-1	-1.722881255223194	-1.2093804722350991	-0.5135007829880949	0	0	230	0	-1.0
>lcl|NC_001136.10_cds_NP_010209.1_844 [gene=BRE1] [locus_tag=YDL074C] [db_xref=SGD:S000002232,GeneID:851485] [protein=E3 ubiquitin-protein ligase BRE1] [protein_id=NP_010209.1] [location=complement(324047..326149)] [gbkey=CDS]	2103	-1	-1.4764772397474801	-1.4495667126467204	-0.026910527100759696	6	0	277	0	-0.9783393501805054
>lcl|NC_001144.5_cds_NP_001335799.1_3940 [locus_tag=YLR296W] [db_xref=SGD:S000004287,GeneID:851003] [protein=hypothetical protein] [protein_id=NP_001335799.1] [location=722978..723304] [gbkey=CDS]	327	-1	-1.4367814529508622	-1.1258484362954744	-0.31093301665538786	4	0	70	0	-0.9428571428571428
>lcl|NC_001136.10_cds_NP_001335759.1_1126 [locus_tag=YDR215C] [db_xref=SGD:S000002623,GeneID:851801] [protein=hypothetical protein] [protein_id=NP_001335759.1] [location=complement(894089..894502)] [gbkey=CDS]	414	-1	-1.1546576743831451	-1.1068107065915944	-0.04784696779155073	1	0	81	0	-0.9876543209876543
>lcl|NC_001144.5_cds_NP_013380.1_3924 [locus_tag=YLR278C] [db_xref=SGD:S000004268,GeneID:850984] [protein=hypothetical protein] [protein_id=NP_013380.1] [location=complement(699999..704024)] [gbkey=CDS]	4026	156	-1.5654264781021021	-1.6120906316268477	0.04666415352474562	18	8	44	5468	0.9952830188679245
>lcl|NC_001146.8_cds_NP_014115.1_4622 [gene=MRPL10] [locus_tag=YNL284C] [db_xref=SGD:S000005228,GeneID:855436] [protein=mitochondrial 54S ribosomal protein YmL10/YmL18] [protein_id=NP_014115.1] [location=complement(103134..104102)] [gbkey=CDS]	969	-1	-1.556516339236684	-1.3080905616463172	-0.24842577759036688	1	0	129	0	-0.9922480620155039
>lcl|NC_001136.10_cds_NP_010079.1_722 [gene=MRPL11] [locus_tag=YDL202W] [db_xref=SGD:S000002361,GeneID:851325] [protein=mitochondrial 54S ribosomal protein YmL11] [protein_id=NP_010079.1] [location=98475..99224] [gbkey=CDS]	750	-1	-1.9493315124366055	-0.914158288740447	-1.0351732236961584	0	0	115	0	-1.0
>lcl|NC_001143.9_cds_NP_012931.4_3486 [gene=MRPL13] [locus_tag=YKR006C] [db_xref=SGD:S000001714,GeneID:853875] [protein=mitochondrial 54S ribosomal protein YmL13] [protein_id=NP_012931.4] [location=complement(450423..451217)] [gbkey=CDS]	795	51	-1.6014141703580393	-1.6743252097898824	0.07291103943184307	9	6	52	1235	0.9883449883449883
>lcl|NC_001143.9_cds_NP_012741.1_3308 [gene=RPL17A] [locus_tag=YKL180W] [db_xref=SGD:S000001663,GeneID:853674] [protein=ribosomal 60S subunit protein L17A] [protein_id=NP_012741.1] [location=join(109269..109577,109884..110129)] [gbkey=CDS]	555	-1	-1.6883305920152687	-1.1626336472878718	-0.5256969447273969	21	0	118	0	-0.8220338983050848
>lcl|NC_001134.8_cds_NP_009515.1_166 [gene=MRPL16] [locus_tag=YBL038W] [db_xref=SGD:S000000134,GeneID:852242] [protein=mitochondrial 54S ribosomal protein YmL47] [protein_id=NP_009515.1] [location=146187..146885] [gbkey=CDS]	699	-1	-1.8709964242310486	-1.450843516358738	-0.4201529078723105	1	0	105	0	-0.9904761904761905
>lcl|NC_001146.8_cds_NP_014147.1_4653 [gene=MRPL17] [locus_tag=YNL252C] [db_xref=SGD:S000005196,GeneID:855469] [protein=mitochondrial 54S ribosomal protein YmL17/YmL30] [protein_id=NP_014147.1] [location=complement(171441..172286)] [gbkey=CDS]	846	-1	-1.5838910317987027	-1.5385898142726857	-0.04530121752601701	3	21	125	39	-0.8536585365853658
>lcl|NC_001136.10_cds_NP_010227.1_859 [gene=MBP1] [locus_tag=YDL056W] [db_xref=SGD:S000002214,GeneID:851503] [protein=transcription factor MBP1] [protein_id=NP_010227.1] [location=352877..355378] [gbkey=CDS]	2502	-1	-1.5557426253281499	-1.4790964164037361	-0.07664620892441376	7	0	325	0	-0.9784615384615385
>lcl|NC_001136.10_cds_NP_010581.3_1204 [gene=HDA2] [locus_tag=YDR295C] [db_xref=SGD:S000002703,GeneID:851889] [protein=Hda2p] [protein_id=NP_010581.3] [location=complement(1052623..1054647)] [gbkey=CDS]	2025	-1	-1.7148344345929691	-1.0797970700485788	-0.6350373645443903	0	0	258	0	-1.0
>lcl|NC_001146.8_cds_NP_014377.1_4874 [gene=HDA1] [locus_tag=YNL021W] [db_xref=SGD:S000004966,GeneID:855710] [protein=histone deacetylase HDA1] [protein_id=NP_014377.1] [location=593227..595347] [gbkey=CDS]	2121	-1	-1.5641046845665405	-1.5182741960161958	-0.04583048855034466	7	0	301	0	-0.9767441860465116
>lcl|NC_001146.8_cds_NP_014406.1_4900 [gene=NRM1] [locus_tag=YNR009W] [db_xref=SGD:S000005292,GeneID:855743] [protein=Nrm1p] [protein_id=NP_014406.1] [location=642690..643439] [gbkey=CDS]	750	-1	-1.4008262925330621	-0.07045928887630247	-1.3303670036567596	0	0	135	0	-1.0
>lcl|NC_001145.3_cds_NP_013660.1_4185 [gene=SUR7] [locus_tag=YML052W] [db_xref=SGD:S000004516,GeneID:854953] [protein=Sur7p] [protein_id=NP_013660.1] [location=170402..171310] [gbkey=CDS]	909	-1	-1.6731516888323905	-0.5776411761448934	-1.095510512687497	0	0	138	0	-1.0
>lcl|NC_001136.10_cds_NP_010583.1_1206 [gene=SUR2] [locus_tag=YDR297W] [db_xref=SGD:S000002705,GeneID:851891] [protein=sphingosine hydroxylase] [protein_id=NP_010583.1] [location=1056551..1057600] [gbkey=CDS]	1050	-1	-1.5053069516199467	-0.7833522351670745	-0.7219547164528721	0	0	131	0	-1.0
>lcl|NC_001148.4_cds_NP_015268.1_5740 [gene=SUR1] [locus_tag=YPL057C] [db_xref=SGD:S000005978,GeneID:856050] [protein=mannosylinositol phosphorylceramide synthase catalytic subunit SUR1] [protein_id=NP_015268.1] [location=complement(451909..453057)] [gbkey=CDS]	1149	-1	-1.6965364454641492	-1.5410820914058314	-0.15545435405831776	3	0	163	0	-0.9815950920245399
>lcl|NC_001145.3_cds_NP_013613.1_4141 [locus_tag=YML096W] [db_xref=SGD:S000004562,GeneID:854877] [protein=putative asparagine synthase] [protein_id=NP_013613.1] [location=79909..81486] [gbkey=CDS]	1578	-1	-1.6386375234915995	-0.9069571937876618	-0.7316803297039377	0	0	216	0	-1.0
>lcl|NC_001145.3_cds_NP_013751.1_4275 [gene=MSN2] [locus_tag=YMR037C] [db_xref=SGD:S000004640,GeneID:855053] [protein=stress-responsive transcriptional activator MSN2] [protein_id=NP_013751.1] [location=complement(344403..346517)] [gbkey=CDS]	2115	-1	-1.2861038760867984	-1.130208542687129	-0.15589533339966954	1	0	269	0	-0.9962825278810409
>lcl|NC_001147.6_cds_NP_014525.1_5021 [gene=MSN1] [locus_tag=YOL116W] [db_xref=SGD:S000005476,GeneID:854033] [protein=Msn1p] [protein_id=NP_014525.1] [location=99809..100957] [gbkey=CDS]	1149	-1	-1.6570162298065294	-0.9349883718839228	-0.7220278579226066	0	0	159	0	-1.0
>lcl|NC_001136.10_cds_NP_010164.1_801 [gene=HEM25] [locus_tag=YDL119C] [db_xref=SGD:S000002277,GeneID:851439] [protein=Hem25p] [protein_id=NP_010164.1] [location=complement(246689..247612)] [gbkey=CDS]	924	-1	-1.5770916717040127	-1.4185591442390009	-0.15853252746501179	0	0	163	0	-1.0
>lcl|NC_001143.9_cds_NP_012861.1_3418 [gene=MSN4] [locus_tag=YKL062W] [db_xref=SGD:S000001545,GeneID:853803] [protein=stress-responsive transcriptional activator MSN4] [protein_id=NP_012861.1] [location=323228..325120] [gbkey=CDS]	1893	-1	-1.57362447727029	-1.3414538862795053	-0.23217059099078474	0	0	285	0	-1.0
>lcl|NC_001136.10_cds_NP_010622.1_1247 [gene=MSN5] [locus_tag=YDR335W] [db_xref=SGD:S000002743,GeneID:851935] [protein=karyopherin MSN5] [protein_id=NP_010622.1] [location=1141168..1144842] [gbkey=CDS]	3675	-1	-1.5708397796998963	-1.3837533649388125	-0.18708641476108379	0	0	487	0	-1.0
>lcl|NC_001146.8_cds_NP_014160.2_4666 [gene=LAP3] [locus_tag=YNL239W] [db_xref=SGD:S000005183,GeneID:855482] [protein=bleomycin hydrolase] [protein_id=NP_014160.2] [location=200569..201933] [gbkey=CDS]	1365	126	-1.6737757277178333	-1.720501837047579	0.046726109329745746	9	16	55	2119	0.9885004599816007
>lcl|NC_001146.8_cds_NP_014353.1_4850 [gene=LAP2] [locus_tag=YNL045W] [db_xref=SGD:S000004990,GeneID:855682] [protein=bifunctional aminopeptidase/epoxide hydrolase] [protein_id=NP_014353.1] [location=542963..544978] [gbkey=CDS]	2016	102	-1.840271308091887	-1.8518785677827887	0.011607259690901595	19	6	58	3093	0.9920660107902253
>lcl|NC_001141.2_cds_NP_012106.1_2702 [gene=POT1] [locus_tag=YIL160C] [db_xref=SGD:S000001422,GeneID:854646] [protein=acetyl-CoA C-acyltransferase] [protein_id=NP_012106.1] [location=complement(40191..41444)] [gbkey=CDS]	1254	-1	-1.9036566000614392	-1.5597823676480898	-0.34387423241334947	2	0	192	0	-0.9895833333333334
>lcl|NC_001144.5_cds_NP_058173.1_3901 [locus_tag=YLR256W-A] [db_xref=SGD:S000007377,GeneID:850959] [protein=gag protein] [protein_id=NP_058173.1] [location=651117..652439] [gbkey=CDS]	1323	-1	-1.9023132310597322	-1.0397142248603246	-0.8625990061994075	0	0	202	0	-1.0
>lcl|NC_001142.9_cds_NP_012395.1_2977 [gene=RPB4] [locus_tag=YJL140W] [db_xref=SGD:S000003676,GeneID:853301] [protein=DNA-directed RNA polymerase II subunit RPB4] [protein_id=NP_012395.1] [location=150961..151626] [gbkey=CDS]	666	-1	-1.4759253197847173	-0.5081951901265493	-0.967730129658168	0	0	121	0	-1.0
>lcl|NC_001134.8_cds_NP_009712.1_359 [gene=RPB5] [locus_tag=YBR154C] [db_xref=SGD:S000000358,GeneID:852451] [protein=DNA-directed RNA polymerase core subunit RPB5] [protein_id=NP_009712.1] [location=complement(548362..549009)] [gbkey=CDS]	648	-1	-1.5982715445858091	0.13622892064069678	-1.734500465226506	0	0	140	0	-1.0
>lcl|NC_001136.10_cds_NP_010692.3_1317 [gene=RPB7] [locus_tag=YDR404C] [db_xref=SGD:S000002812,GeneID:852013] [protein=DNA-directed RNA polymerase II subunit RPB7] [protein_id=NP_010692.3] [location=complement(1276654..1277169)] [gbkey=CDS]	516	66	-1.3803784689906733	-1.6278481004316483	0.247469631440975	0	0	81	673	1.0
>lcl|NC_001147.6_cds_NP_014794.3_5283 [gene=RPB2] [locus_tag=YOR151C] [db_xref=SGD:S000005677,GeneID:854322] [protein=DNA-directed RNA polymerase II core subunit RPB2] [protein_id=NP_014794.3] [location=complement(612997..616671)] [gbkey=CDS]	3675	-1	-1.913936148120522	-1.663189092948255	-0.25074705517226703	0	0	517	0	-1.0
>lcl|NC_001141.2_cds_NP_012243.3_2837 [gene=RPB3] [locus_tag=YIL021W] [db_xref=SGD:S000001283,GeneID:854791] [protein=DNA-directed RNA polymerase II core subunit RPB3] [protein_id=NP_012243.3] [location=312905..313861] [gbkey=CDS]	957	-1	-1.786710123284816	-1.3730725772075538	-0.4136375460772621	4	0	133	0	-0.9699248120300752
>lcl|NC_001147.6_cds_NP_014867.1_5354 [gene=RPB8] [locus_tag=YOR224C] [db_xref=SGD:S000005750,GeneID:854399] [protein=DNA-directed RNA polymerase core subunit RPB8] [protein_id=NP_014867.1] [location=complement(760825..761265)] [gbkey=CDS]	441	-1	-1.916871725692485	-0.769754308644739	-1.1471174170477458	0	0	85	0	-1.0
>lcl|NC_001139.9_cds_NP_011445.1_2043 [gene=RPB9] [locus_tag=YGL070C] [db_xref=SGD:S000003038,GeneID:852810] [protein=DNA-directed RNA polymerase II core subunit RPB9] [protein_id=NP_011445.1] [location=complement(374459..374827)] [gbkey=CDS]	369	-1	-1.6982219794041853	-0.9669622593042707	-0.7312597200999146	3	0	87	0	-0.9655172413793104
>lcl|NC_001141.2_cds_NP_012194.1_2792 [gene=MAM33] [locus_tag=YIL070C] [db_xref=SGD:S000001332,GeneID:854740] [protein=Mam33p] [protein_id=NP_012194.1] [location=complement(230272..231072)] [gbkey=CDS]	801	-1	-1.5369592760544368	-0.5586420677437122	-0.9783172083107247	4	0	137	0	-0.9708029197080292
>lcl|NC_001133.9_cds_NP_009421.3_89 [gene=SWH1] [locus_tag=YAR042W] [db_xref=SGD:S000000081,GeneID:851286] [protein=oxysterol-binding protein related protein SWH1] [protein_id=NP_009421.3] [location=192619..196185] [gbkey=CDS]	3567	111	-1.7419527262231378	-1.8645282632757243	0.1225755370525865	6	0	63	5100	0.9988378849506101
>lcl|NC_001144.5_cds_NP_013344.1_3888 [gene=GPN3] [locus_tag=YLR243W] [db_xref=SGD:S000004233,GeneID:850944] [protein=putative signal sequence-binding GTPase GPN3] [protein_id=NP_013344.1] [location=624203..625021] [gbkey=CDS]	819	-1	-1.8216483901580172	-1.1122329885839557	-0.7094154015740615	0	0	100	0	-1.0
>lcl|NC_001134.8_cds_NP_009508.1_158 [gene=COR1] [locus_tag=YBL045C] [db_xref=SGD:S000000141,GeneID:852235] [protein=ubiquinol--cytochrome-c reductase subunit COR1] [protein_id=NP_009508.1] [location=complement(134143..135516)] [gbkey=CDS]	1374	-1	-2.1805550152875077	-1.3653530177035869	-0.8152019975839209	2	0	190	0	-0.9894736842105263
>lcl|NC_001144.5_cds_NP_013304.1_3850 [gene=MSS51] [locus_tag=YLR203C] [db_xref=SGD:S000004193,GeneID:850900] [protein=Mss51p] [protein_id=NP_013304.1] [location=complement(550650..551960)] [gbkey=CDS]	1311	-1	-1.8710862625392264	-1.7074651249699784	-0.163621137569248	0	0	207	0	-1.0
>lcl|NC_001148.4_cds_NP_015181.1_5655 [gene=POC4] [locus_tag=YPL144W] [db_xref=SGD:S000006065,GeneID:855959] [protein=Poc4p] [protein_id=NP_015181.1] [location=280480..280926] [gbkey=CDS]	447	-1	-1.578477757703297	0.342852328110596	-1.9213300858138929	4	0	88	0	-0.9545454545454546
>lcl|NC_001148.4_cds_NP_015082.1_5559 [gene=IQG1] [locus_tag=YPL242C] [db_xref=SGD:S000006163,GeneID:855834] [protein=Iqg1p] [protein_id=NP_015082.1] [location=complement(90622..95109)] [gbkey=CDS]	4488	-1	-1.6165534623544737	-1.396626316227983	-0.21992714612649067	0	0	517	0	-1.0
>lcl|NC_001142.9_cds_NP_012590.3_3162 [locus_tag=YJR056C] [db_xref=SGD:S000003817,GeneID:853518] [protein=hypothetical protein] [protein_id=NP_012590.3] [location=complement(541792..542502)] [gbkey=CDS]	711	-1	-1.333725691419109	-1.1604667026619262	-0.1732589887571827	1	0	106	0	-0.9905660377358491
>lcl|NC_001139.9_cds_NP_011444.1_2042 [gene=AFT1] [locus_tag=YGL071W] [db_xref=SGD:S000003039,GeneID:852809] [protein=DNA-binding transcription factor AFT1] [protein_id=NP_011444.1] [location=372012..374084] [gbkey=CDS]	2073	-1	-1.534180143701798	-1.344147082593505	-0.190033061108293	0	0	232	0	-1.0
>lcl|NC_001137.3_cds_NP_011052.1_1660 [gene=NSA2] [locus_tag=YER126C] [db_xref=SGD:S000000928,GeneID:856863] [protein=rRNA-processing protein NSA2] [protein_id=NP_011052.1] [location=complement(413394..414179)] [gbkey=CDS]	786	-1	-2.1116408529130477	-1.0842742887163583	-1.0273665641966894	0	0	138	0	-1.0
>lcl|NC_001139.9_cds_NP_011404.1_2006 [gene=NSA1] [locus_tag=YGL111W] [db_xref=SGD:S000003079,GeneID:852767] [protein=ribosome biosynthesis protein NSA1] [protein_id=NP_011404.1] [location=299978..301369] [gbkey=CDS]	1392	-1	-1.4488500803273758	-1.1420289651700537	-0.30682111515732213	0	0	171	0	-1.0
>lcl|NC_001136.10_cds_NP_010702.4_1326 [gene=ERD1] [locus_tag=YDR414C] [db_xref=SGD:S000002822,GeneID:852023] [protein=Erd1p] [protein_id=NP_010702.4] [location=complement(1295598..1296686)] [gbkey=CDS]	1089	-1	-1.6761553617603089	-1.6177127157818048	-0.058442645978504126	3	0	113	0	-0.9734513274336283
>lcl|NC_001134.8_cds_NP_009513.1_163 [gene=ERD2] [locus_tag=YBL040C] [db_xref=SGD:S000000136,GeneID:852240] [protein=Erd2p] [protein_id=NP_009513.1] [location=complement(join(142112..142749,142847..142868))] [gbkey=CDS]	660	-1	-1.3572824496623057	-1.0989265488490068	-0.25835590081329896	6	0	84	0	-0.9285714285714286
>lcl|NC_001144.5_cds_NP_013045.1_3595 [gene=YCT1] [locus_tag=YLL055W] [db_xref=SGD:S000003978,GeneID:850671] [protein=Yct1p] [protein_id=NP_013045.1] [location=30109..31704] [gbkey=CDS]	1596	-1	-1.6297714497440083	-0.2602617991398207	-1.3695096506041877	0	0	245	0	-1.0
